@HD	VN:1.6
@SQ	SN:Contig005504_C_parapsilosis_CDC317	LN:898305	M5:e984704923a1a20d09ff8f42fc5d4404	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005569_C_parapsilosis_CDC317	LN:2235583	M5:f4efb2243aa065c7c3dcc7261b5b9212	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005806_C_parapsilosis_CDC317	LN:1039767	M5:d21cf10f877289c51c2d58a1cdcd4277	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005807_C_parapsilosis_CDC317	LN:2091826	M5:7a239b7fb56c6342271a3e8d71739bfd	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005809_C_parapsilosis_CDC317	LN:3023470	M5:671f162f0793223cb1a51815caa73b21	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig006110_C_parapsilosis_CDC317	LN:957321	M5:13dcfd81290ee2d847806309da48b8ba	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig006139_C_parapsilosis_CDC317	LN:962442	M5:51048d416742f3cc1a9a881d93cf7318	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig006372_C_parapsilosis_CDC317	LN:1789679	M5:b4e2b46d47e6e2d2a68d56e66d1caef8	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:mito_C_parapsilosis_CDC317	LN:31781	M5:154da44485e3d21c2a32288e05f71f67	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
CONTIG	START	END	GC_CONTENT
Contig006139_C_parapsilosis_CDC317	782523	783896	0.394469
Contig006139_C_parapsilosis_CDC317	784371	786452	0.403939
Contig006139_C_parapsilosis_CDC317	786691	787410	0.422222
Contig006139_C_parapsilosis_CDC317	787550	789043	0.405622
Contig006139_C_parapsilosis_CDC317	789091	789711	0.386473
Contig006139_C_parapsilosis_CDC317	789884	790849	0.385093
Contig006139_C_parapsilosis_CDC317	791101	792108	0.409722
Contig006139_C_parapsilosis_CDC317	792116	793660	0.370874
Contig006139_C_parapsilosis_CDC317	794772	795683	0.429825
Contig006139_C_parapsilosis_CDC317	795813	797264	0.369835
Contig006139_C_parapsilosis_CDC317	797586	798224	0.358372
Contig006139_C_parapsilosis_CDC317	798540	799703	0.413230
Contig006139_C_parapsilosis_CDC317	799777	800391	0.409756
Contig006139_C_parapsilosis_CDC317	800539	801597	0.388102
Contig006139_C_parapsilosis_CDC317	801789	804455	0.382077
Contig006139_C_parapsilosis_CDC317	806440	807891	0.371901
Contig006139_C_parapsilosis_CDC317	808039	808335	0.414141
Contig006139_C_parapsilosis_CDC317	808615	809487	0.378007
Contig006139_C_parapsilosis_CDC317	810085	810756	0.380952
Contig006139_C_parapsilosis_CDC317	811013	812125	0.400719
Contig006139_C_parapsilosis_CDC317	814237	816000	0.400794
Contig006139_C_parapsilosis_CDC317	817974	819791	0.380638
Contig006139_C_parapsilosis_CDC317	819880	820869	0.412121
Contig006139_C_parapsilosis_CDC317	821226	822191	0.396480
Contig006139_C_parapsilosis_CDC317	823224	824099	0.413242
Contig006139_C_parapsilosis_CDC317	824135	826045	0.411826
Contig006139_C_parapsilosis_CDC317	826217	826780	0.398936
Contig006139_C_parapsilosis_CDC317	826965	828119	0.415584
Contig006139_C_parapsilosis_CDC317	828332	829414	0.413666
Contig006139_C_parapsilosis_CDC317	829622	832276	0.403766
Contig006139_C_parapsilosis_CDC317	832644	833117	0.400844
Contig006139_C_parapsilosis_CDC317	833720	833899	0.400000
Contig006139_C_parapsilosis_CDC317	834271	835605	0.411236
Contig006139_C_parapsilosis_CDC317	836654	837796	0.408574
Contig006139_C_parapsilosis_CDC317	838083	838625	0.386740
Contig006139_C_parapsilosis_CDC317	838763	841012	0.432000
Contig006139_C_parapsilosis_CDC317	841056	842261	0.435323
Contig006139_C_parapsilosis_CDC317	845024	845473	0.353333
Contig006139_C_parapsilosis_CDC317	847159	847736	0.408304
Contig006139_C_parapsilosis_CDC317	847753	848475	0.424620
Contig006139_C_parapsilosis_CDC317	848874	849434	0.408200
Contig006139_C_parapsilosis_CDC317	849488	851248	0.404884
Contig006139_C_parapsilosis_CDC317	851663	853522	0.426882
Contig006139_C_parapsilosis_CDC317	853534	854595	0.403013
Contig006139_C_parapsilosis_CDC317	854897	862456	0.405423
Contig006139_C_parapsilosis_CDC317	863009	866353	0.368311
Contig006139_C_parapsilosis_CDC317	866417	867094	0.384956
Contig006139_C_parapsilosis_CDC317	869502	869891	0.389744
Contig006139_C_parapsilosis_CDC317	870300	871124	0.355152
Contig006139_C_parapsilosis_CDC317	871206	871635	0.400000
Contig006139_C_parapsilosis_CDC317	871805	876088	0.393324
Contig006139_C_parapsilosis_CDC317	876145	876774	0.392063
Contig006139_C_parapsilosis_CDC317	877099	878040	0.403397
Contig006139_C_parapsilosis_CDC317	881482	885240	0.399308
Contig006139_C_parapsilosis_CDC317	885682	887202	0.382643
Contig006139_C_parapsilosis_CDC317	889403	890953	0.393939
Contig006139_C_parapsilosis_CDC317	891186	894701	0.377418
Contig006139_C_parapsilosis_CDC317	894843	897116	0.407652
Contig006139_C_parapsilosis_CDC317	897943	899253	0.391304
Contig006139_C_parapsilosis_CDC317	899357	902869	0.381156
Contig006139_C_parapsilosis_CDC317	903011	903811	0.408240
Contig006139_C_parapsilosis_CDC317	904023	904958	0.413462
Contig006139_C_parapsilosis_CDC317	908100	909665	0.395275
Contig006139_C_parapsilosis_CDC317	909734	910327	0.388889
Contig006139_C_parapsilosis_CDC317	910499	910858	0.377778
Contig006139_C_parapsilosis_CDC317	911141	913213	0.373372
Contig006139_C_parapsilosis_CDC317	913534	914298	0.413072
Contig006139_C_parapsilosis_CDC317	917206	917646	0.405896
Contig006139_C_parapsilosis_CDC317	917739	920093	0.391507
Contig006139_C_parapsilosis_CDC317	920286	921611	0.413273
Contig006139_C_parapsilosis_CDC317	922116	925721	0.419578
Contig006139_C_parapsilosis_CDC317	925882	927387	0.393094
Contig006139_C_parapsilosis_CDC317	927524	928906	0.386117
Contig006139_C_parapsilosis_CDC317	929139	930419	0.405152
Contig006139_C_parapsilosis_CDC317	930632	932041	0.424113
Contig006139_C_parapsilosis_CDC317	932187	934172	0.411883
Contig006139_C_parapsilosis_CDC317	938083	938763	0.392070
Contig006139_C_parapsilosis_CDC317	938847	940124	0.398279
Contig006139_C_parapsilosis_CDC317	940908	942752	0.413550
Contig006139_C_parapsilosis_CDC317	943163	943510	0.364943
Contig006139_C_parapsilosis_CDC317	943686	945323	0.392552
Contig006139_C_parapsilosis_CDC317	945781	947841	0.437166
Contig006139_C_parapsilosis_CDC317	947992	950451	0.375610
Contig006139_C_parapsilosis_CDC317	950457	951326	0.421839
Contig006139_C_parapsilosis_CDC317	951511	952142	0.390823
Contig006139_C_parapsilosis_CDC317	952338	953807	0.402041
Contig006139_C_parapsilosis_CDC317	953881	955695	0.402755
Contig006139_C_parapsilosis_CDC317	955835	956353	0.375723
Contig006139_C_parapsilosis_CDC317	957571	958494	0.403680
Contig006139_C_parapsilosis_CDC317	958625	960169	0.395469
Contig006372_C_parapsilosis_CDC317	1549	3114	0.378672
Contig006372_C_parapsilosis_CDC317	3193	7866	0.412495
Contig006372_C_parapsilosis_CDC317	8926	10002	0.381616
Contig006372_C_parapsilosis_CDC317	10118	24658	0.402998
Contig006372_C_parapsilosis_CDC317	25321	26472	0.397569
Contig006372_C_parapsilosis_CDC317	26500	29400	0.408825
Contig006372_C_parapsilosis_CDC317	30165	30911	0.397590
Contig006372_C_parapsilosis_CDC317	30951	32573	0.383857
Contig006372_C_parapsilosis_CDC317	32677	33777	0.392371
Contig006372_C_parapsilosis_CDC317	33983	34282	0.376667
Contig006372_C_parapsilosis_CDC317	34420	35997	0.407478
Contig006372_C_parapsilosis_CDC317	36856	38334	0.403651
Contig006372_C_parapsilosis_CDC317	38646	41177	0.401659
Contig006372_C_parapsilosis_CDC317	43428	45683	0.409131
Contig006372_C_parapsilosis_CDC317	46441	47115	0.408889
Contig006372_C_parapsilosis_CDC317	47754	48926	0.368286
Contig006372_C_parapsilosis_CDC317	50389	51777	0.421166
Contig006372_C_parapsilosis_CDC317	51837	53120	0.392523
Contig006372_C_parapsilosis_CDC317	53236	55590	0.391932
Contig006372_C_parapsilosis_CDC317	56251	58794	0.431211
Contig006372_C_parapsilosis_CDC317	58874	60769	0.376582
Contig006372_C_parapsilosis_CDC317	60955	62151	0.426065
Contig006372_C_parapsilosis_CDC317	62457	63869	0.382873
Contig006372_C_parapsilosis_CDC317	63999	65372	0.417758
Contig006372_C_parapsilosis_CDC317	65872	66924	0.403609
Contig006372_C_parapsilosis_CDC317	71860	72645	0.365140
Contig006372_C_parapsilosis_CDC317	73619	74557	0.428115
Contig006372_C_parapsilosis_CDC317	74624	75037	0.396135
Contig006372_C_parapsilosis_CDC317	75053	76021	0.375645
Contig006372_C_parapsilosis_CDC317	76336	77361	0.408382
Contig006372_C_parapsilosis_CDC317	77471	79072	0.401373
Contig006372_C_parapsilosis_CDC317	79083	80711	0.410681
Contig006372_C_parapsilosis_CDC317	80830	82050	0.434070
Contig006372_C_parapsilosis_CDC317	82164	86859	0.393526
Contig006372_C_parapsilosis_CDC317	87123	87892	0.403896
Contig006372_C_parapsilosis_CDC317	88220	88633	0.396135
Contig006372_C_parapsilosis_CDC317	89434	91812	0.408575
Contig006372_C_parapsilosis_CDC317	91939	93564	0.381919
Contig006372_C_parapsilosis_CDC317	93963	95171	0.410256
Contig006372_C_parapsilosis_CDC317	95397	97652	0.420656
Contig006372_C_parapsilosis_CDC317	101029	101745	0.397490
Contig006372_C_parapsilosis_CDC317	102369	103037	0.403587
Contig006372_C_parapsilosis_CDC317	103119	104636	0.404480
Contig006372_C_parapsilosis_CDC317	105171	106397	0.437653
Contig006372_C_parapsilosis_CDC317	106563	107561	0.417417
Contig006372_C_parapsilosis_CDC317	107716	108714	0.431431
Contig006372_C_parapsilosis_CDC317	109658	111415	0.383959
Contig006372_C_parapsilosis_CDC317	111582	111860	0.358423
Contig006372_C_parapsilosis_CDC317	112002	112856	0.417544
Contig006372_C_parapsilosis_CDC317	116800	118569	0.414124
Contig006372_C_parapsilosis_CDC317	118930	119808	0.376564
Contig006372_C_parapsilosis_CDC317	119841	121067	0.437653
Contig006372_C_parapsilosis_CDC317	121602	123119	0.404480
Contig006372_C_parapsilosis_CDC317	123201	123869	0.403587
Contig006372_C_parapsilosis_CDC317	124493	125209	0.397490
Contig006372_C_parapsilosis_CDC317	125338	126780	0.390159
Contig006372_C_parapsilosis_CDC317	128190	129968	0.387296
Contig006372_C_parapsilosis_CDC317	130706	134272	0.413513
Contig006372_C_parapsilosis_CDC317	136844	137119	0.387681
Contig006372_C_parapsilosis_CDC317	137230	138054	0.414545
Contig006372_C_parapsilosis_CDC317	138254	139213	0.348958
Contig006372_C_parapsilosis_CDC317	140300	141052	0.379814
Contig006372_C_parapsilosis_CDC317	141259	143031	0.396503
Contig006372_C_parapsilosis_CDC317	143057	143782	0.385675
Contig006372_C_parapsilosis_CDC317	143944	145137	0.369347
Contig006372_C_parapsilosis_CDC317	145247	145765	0.381503
Contig006372_C_parapsilosis_CDC317	145862	147241	0.404348
Contig006372_C_parapsilosis_CDC317	147791	149608	0.423542
Contig006372_C_parapsilosis_CDC317	149648	150736	0.368228
Contig006372_C_parapsilosis_CDC317	151152	152417	0.427330
Contig006372_C_parapsilosis_CDC317	152525	153847	0.401361
Contig006372_C_parapsilosis_CDC317	153915	154472	0.390681
Contig006372_C_parapsilosis_CDC317	154897	155544	0.404321
Contig006372_C_parapsilosis_CDC317	155630	156916	0.406371
Contig006372_C_parapsilosis_CDC317	157141	157893	0.358566
Contig006372_C_parapsilosis_CDC317	158147	159901	0.384615
Contig006372_C_parapsilosis_CDC317	161715	163481	0.408036
Contig006372_C_parapsilosis_CDC317	164071	164427	0.406162
Contig006372_C_parapsilosis_CDC317	164925	166169	0.398394
Contig006372_C_parapsilosis_CDC317	166579	171822	0.402365
Contig006372_C_parapsilosis_CDC317	171836	177352	0.406562
Contig006372_C_parapsilosis_CDC317	177561	177884	0.391975
Contig006372_C_parapsilosis_CDC317	178259	180133	0.441067
Contig006372_C_parapsilosis_CDC317	180970	182442	0.405974
Contig006372_C_parapsilosis_CDC317	184317	185588	0.382075
Contig006372_C_parapsilosis_CDC317	185887	186999	0.399820
Contig006372_C_parapsilosis_CDC317	187671	188771	0.381471
Contig006372_C_parapsilosis_CDC317	189859	190236	0.402116
Contig006372_C_parapsilosis_CDC317	190899	191789	0.388328
Contig006372_C_parapsilosis_CDC317	192795	196295	0.394459
Contig006372_C_parapsilosis_CDC317	196562	197630	0.405987
Contig006372_C_parapsilosis_CDC317	198836	200542	0.397188
Contig006372_C_parapsilosis_CDC317	200901	204890	0.431579
Contig006372_C_parapsilosis_CDC317	205044	205706	0.383107
Contig006372_C_parapsilosis_CDC317	206195	207100	0.400662
Contig006372_C_parapsilosis_CDC317	207640	208158	0.414258
Contig006372_C_parapsilosis_CDC317	208452	209255	0.399254
Contig006372_C_parapsilosis_CDC317	209277	210365	0.404040
Contig006372_C_parapsilosis_CDC317	210528	212894	0.375581
Contig006372_C_parapsilosis_CDC317	213052	214158	0.393857
Contig006372_C_parapsilosis_CDC317	214391	215311	0.400651
Contig006372_C_parapsilosis_CDC317	215565	216863	0.414165
Contig006372_C_parapsilosis_CDC317	217037	218695	0.411694
Contig006372_C_parapsilosis_CDC317	218750	220006	0.416070
Contig006372_C_parapsilosis_CDC317	220171	222621	0.394941
Contig006372_C_parapsilosis_CDC317	222839	225408	0.380934
Contig006372_C_parapsilosis_CDC317	225530	227881	0.416667
Contig006372_C_parapsilosis_CDC317	228043	229038	0.416667
Contig006372_C_parapsilosis_CDC317	229210	230295	0.403315
Contig006372_C_parapsilosis_CDC317	230914	232230	0.394077
Contig006372_C_parapsilosis_CDC317	232263	233414	0.402778
Contig006372_C_parapsilosis_CDC317	233685	235937	0.371505
Contig006372_C_parapsilosis_CDC317	237284	240478	0.362754
Contig006372_C_parapsilosis_CDC317	240682	241377	0.445402
Contig006372_C_parapsilosis_CDC317	241772	244066	0.441830
Contig006372_C_parapsilosis_CDC317	248786	249394	0.438424
Contig006372_C_parapsilosis_CDC317	249740	250732	0.386707
Contig006372_C_parapsilosis_CDC317	250832	251611	0.328205
Contig006372_C_parapsilosis_CDC317	251986	252519	0.391386
Contig006372_C_parapsilosis_CDC317	253670	254749	0.404630
Contig006372_C_parapsilosis_CDC317	254840	255163	0.376543
Contig006372_C_parapsilosis_CDC317	255323	257428	0.386990
Contig006372_C_parapsilosis_CDC317	257840	259933	0.452722
Contig006372_C_parapsilosis_CDC317	260648	264112	0.375469
Contig006372_C_parapsilosis_CDC317	264160	265134	0.387692
Contig006372_C_parapsilosis_CDC317	265349	268822	0.402994
Contig006372_C_parapsilosis_CDC317	271512	273422	0.362637
Contig006372_C_parapsilosis_CDC317	274828	276504	0.391175
Contig006372_C_parapsilosis_CDC317	278077	282204	0.422723
Contig006372_C_parapsilosis_CDC317	282354	282590	0.371308
Contig006372_C_parapsilosis_CDC317	284091	288245	0.387244
Contig006372_C_parapsilosis_CDC317	289778	290446	0.431988
Contig006372_C_parapsilosis_CDC317	290553	291839	0.377622
Contig006372_C_parapsilosis_CDC317	295040	295273	0.435897
Contig006372_C_parapsilosis_CDC317	295762	297219	0.431413
Contig006372_C_parapsilosis_CDC317	297474	297731	0.383721
Contig006372_C_parapsilosis_CDC317	297902	298585	0.383041
Contig006372_C_parapsilosis_CDC317	298697	299719	0.389052
Contig006372_C_parapsilosis_CDC317	299725	301215	0.413816
Contig006372_C_parapsilosis_CDC317	301756	301914	0.377358
Contig006372_C_parapsilosis_CDC317	302506	308238	0.391593
Contig006372_C_parapsilosis_CDC317	310857	312782	0.384735
Contig006372_C_parapsilosis_CDC317	312901	313614	0.400560
Contig006372_C_parapsilosis_CDC317	318204	322292	0.396919
Contig006372_C_parapsilosis_CDC317	322415	325534	0.399038
Contig006372_C_parapsilosis_CDC317	327294	328007	0.385154
Contig006372_C_parapsilosis_CDC317	328284	329315	0.390504
Contig006372_C_parapsilosis_CDC317	333170	335860	0.399108
Contig006372_C_parapsilosis_CDC317	335911	338457	0.380055
Contig006372_C_parapsilosis_CDC317	338868	339086	0.360731
Contig006372_C_parapsilosis_CDC317	339257	341002	0.401489
Contig006372_C_parapsilosis_CDC317	341531	343273	0.399312
Contig006372_C_parapsilosis_CDC317	347677	348807	0.430592
Contig006372_C_parapsilosis_CDC317	349518	352262	0.387250
Contig006372_C_parapsilosis_CDC317	352391	353788	0.402718
Contig006372_C_parapsilosis_CDC317	354996	355691	0.399425
Contig006372_C_parapsilosis_CDC317	355963	357022	0.402830
Contig006372_C_parapsilosis_CDC317	358505	359716	0.377888
Contig006372_C_parapsilosis_CDC317	359962	361347	0.364358
Contig006372_C_parapsilosis_CDC317	362191	363075	0.384181
Contig006372_C_parapsilosis_CDC317	363393	364634	0.415459
Contig006372_C_parapsilosis_CDC317	365107	367284	0.384757
Contig006372_C_parapsilosis_CDC317	367952	371311	0.412500
Contig006372_C_parapsilosis_CDC317	371429	372283	0.397661
Contig006372_C_parapsilosis_CDC317	372641	375271	0.383884
Contig006372_C_parapsilosis_CDC317	375582	376223	0.406542
Contig006372_C_parapsilosis_CDC317	376233	377066	0.374101
Contig006372_C_parapsilosis_CDC317	377369	380152	0.385776
Contig006372_C_parapsilosis_CDC317	380163	380504	0.353801
Contig006372_C_parapsilosis_CDC317	380729	381505	0.400257
Contig006372_C_parapsilosis_CDC317	384523	386658	0.381554
Contig006372_C_parapsilosis_CDC317	387698	389827	0.403756
Contig006372_C_parapsilosis_CDC317	390393	390692	0.403333
Contig006372_C_parapsilosis_CDC317	390999	391838	0.414286
Contig006372_C_parapsilosis_CDC317	391977	393098	0.422460
Contig006372_C_parapsilosis_CDC317	393287	393973	0.390102
Contig006372_C_parapsilosis_CDC317	394083	394575	0.383367
Contig006372_C_parapsilosis_CDC317	395205	395672	0.418803
Contig006372_C_parapsilosis_CDC317	395815	396798	0.383130
Contig006372_C_parapsilosis_CDC317	397079	401575	0.407160
Contig006372_C_parapsilosis_CDC317	403433	404053	0.394525
Contig006372_C_parapsilosis_CDC317	407320	409289	0.362437
Contig006372_C_parapsilosis_CDC317	409398	411059	0.365223
Contig006372_C_parapsilosis_CDC317	411166	411762	0.356784
Contig006372_C_parapsilosis_CDC317	412900	416046	0.397204
Contig006372_C_parapsilosis_CDC317	416177	416383	0.391304
Contig006372_C_parapsilosis_CDC317	416412	417974	0.417786
Contig006372_C_parapsilosis_CDC317	418233	418883	0.416283
Contig006372_C_parapsilosis_CDC317	419057	421120	0.398740
Contig006372_C_parapsilosis_CDC317	421341	422684	0.380208
Contig006372_C_parapsilosis_CDC317	422826	425729	0.399449
Contig006372_C_parapsilosis_CDC317	426082	429975	0.404982
Contig006372_C_parapsilosis_CDC317	430237	430995	0.399209
Contig006372_C_parapsilosis_CDC317	431107	432076	0.389691
Contig006372_C_parapsilosis_CDC317	432282	434155	0.409285
Contig006372_C_parapsilosis_CDC317	434425	436116	0.418440
Contig006372_C_parapsilosis_CDC317	436584	437732	0.389034
Contig006372_C_parapsilosis_CDC317	440827	441684	0.449883
Contig006372_C_parapsilosis_CDC317	443786	444607	0.446472
Contig006372_C_parapsilosis_CDC317	444856	445572	0.400279
Contig006372_C_parapsilosis_CDC317	447916	448452	0.424581
Contig006372_C_parapsilosis_CDC317	448708	450255	0.406331
Contig006372_C_parapsilosis_CDC317	451793	453358	0.406130
Contig006372_C_parapsilosis_CDC317	455640	458573	0.435242
Contig006372_C_parapsilosis_CDC317	461418	462968	0.424242
Contig006372_C_parapsilosis_CDC317	464366	464611	0.402439
Contig006372_C_parapsilosis_CDC317	466807	470346	0.402825
Contig006372_C_parapsilosis_CDC317	470507	471139	0.432859
Contig006372_C_parapsilosis_CDC317	471331	471966	0.422956
Contig006372_C_parapsilosis_CDC317	475108	477804	0.356322
Contig006372_C_parapsilosis_CDC317	478016	479002	0.390071
Contig006372_C_parapsilosis_CDC317	479787	482066	0.396491
Contig006372_C_parapsilosis_CDC317	482168	483103	0.380342
Contig006372_C_parapsilosis_CDC317	483136	484458	0.392290
Contig006372_C_parapsilosis_CDC317	485202	486236	0.386473
Contig006372_C_parapsilosis_CDC317	486291	487880	0.376730
Contig006372_C_parapsilosis_CDC317	488125	488523	0.395990
Contig006372_C_parapsilosis_CDC317	488576	489394	0.421245
Contig006372_C_parapsilosis_CDC317	490070	492403	0.390746
Contig006372_C_parapsilosis_CDC317	492862	494808	0.427838
Contig006372_C_parapsilosis_CDC317	495045	496501	0.361702
Contig006372_C_parapsilosis_CDC317	496647	497375	0.389575
Contig006372_C_parapsilosis_CDC317	497777	499126	0.360000
Contig006372_C_parapsilosis_CDC317	499246	500689	0.373269
Contig006372_C_parapsilosis_CDC317	501508	502773	0.377567
Contig006372_C_parapsilosis_CDC317	503240	505723	0.394525
Contig006372_C_parapsilosis_CDC317	505825	506574	0.393333
Contig006372_C_parapsilosis_CDC317	506793	507812	0.373529
Contig006372_C_parapsilosis_CDC317	508009	510966	0.408046
Contig006372_C_parapsilosis_CDC317	512634	513908	0.345882
Contig006372_C_parapsilosis_CDC317	513929	514975	0.337154
Contig006372_C_parapsilosis_CDC317	515191	516390	0.327500
Contig006372_C_parapsilosis_CDC317	516543	519836	0.401032
Contig006372_C_parapsilosis_CDC317	520192	520794	0.369818
Contig006372_C_parapsilosis_CDC317	521508	522251	0.366935
Contig006372_C_parapsilosis_CDC317	522449	523633	0.377215
Contig006372_C_parapsilosis_CDC317	523843	524589	0.342704
Contig006372_C_parapsilosis_CDC317	525091	527244	0.389508
Contig006372_C_parapsilosis_CDC317	527550	528938	0.380850
Contig006372_C_parapsilosis_CDC317	529028	531940	0.460007
Contig006372_C_parapsilosis_CDC317	532104	533729	0.408979
Contig006372_C_parapsilosis_CDC317	533933	535095	0.368014
Contig006372_C_parapsilosis_CDC317	535191	535700	0.327451
Contig006372_C_parapsilosis_CDC317	536388	538367	0.403535
Contig006372_C_parapsilosis_CDC317	538488	539711	0.361111
Contig006372_C_parapsilosis_CDC317	540581	543745	0.381675
Contig006372_C_parapsilosis_CDC317	545111	549034	0.420744
Contig006372_C_parapsilosis_CDC317	549107	550396	0.386822
Contig006372_C_parapsilosis_CDC317	550585	552087	0.401863
Contig006372_C_parapsilosis_CDC317	552565	553017	0.350993
Contig006372_C_parapsilosis_CDC317	553233	555230	0.400400
Contig006372_C_parapsilosis_CDC317	555745	556224	0.408333
Contig006372_C_parapsilosis_CDC317	556571	557197	0.371611
Contig006372_C_parapsilosis_CDC317	557307	560186	0.384722
Contig006372_C_parapsilosis_CDC317	560365	561321	0.381400
Contig006372_C_parapsilosis_CDC317	561436	563367	0.395445
Contig006372_C_parapsilosis_CDC317	563786	564316	0.416196
Contig006372_C_parapsilosis_CDC317	564488	564991	0.341270
Contig006372_C_parapsilosis_CDC317	567082	567363	0.386525
Contig006372_C_parapsilosis_CDC317	568837	570219	0.367317
Contig006372_C_parapsilosis_CDC317	570378	570767	0.412821
Contig006372_C_parapsilosis_CDC317	571442	571966	0.398095
Contig006372_C_parapsilosis_CDC317	572391	573509	0.369080
Contig006372_C_parapsilosis_CDC317	573603	576884	0.367154
Contig006372_C_parapsilosis_CDC317	577037	578281	0.367871
Contig006372_C_parapsilosis_CDC317	580649	581119	0.416136
Contig006372_C_parapsilosis_CDC317	581768	583063	0.377315
Contig006372_C_parapsilosis_CDC317	586501	588336	0.386166
Contig006372_C_parapsilosis_CDC317	588548	591094	0.389870
Contig006372_C_parapsilosis_CDC317	591174	592568	0.403584
Contig006372_C_parapsilosis_CDC317	593565	597635	0.410956
Contig006372_C_parapsilosis_CDC317	597892	598914	0.378299
Contig006372_C_parapsilosis_CDC317	599069	600107	0.373436
Contig006372_C_parapsilosis_CDC317	600401	600685	0.410526
Contig006372_C_parapsilosis_CDC317	601528	602721	0.407035
Contig006372_C_parapsilosis_CDC317	602867	604378	0.386905
